Customer_ID,Total_Transactions,Total_Amount,Avg_Transaction_Amount,Max_Transaction_Amount,Days_Since_Last_Transaction,Satisfaction_Score,Likelihood_to_Recommend,Cluster
738,3,7174.0,2391.3333333333335,3606.0,996,9.0,10,2
739,3,4048.0,1349.3333333333333,2438.0,976,3.0,4,2
739,3,4048.0,1349.3333333333333,2438.0,976,3.0,8,2
739,3,4048.0,1349.3333333333333,2438.0,976,6.0,5,2
739,3,4048.0,1349.3333333333333,2438.0,976,7.0,1,2
739,3,4048.0,1349.3333333333333,2438.0,976,7.0,2,2
739,3,4048.0,1349.3333333333333,2438.0,976,6.0,7,2
740,5,12881.0,2576.2,4517.0,1018,9.0,6,2
740,5,12881.0,2576.2,4517.0,1018,8.0,6,2
740,5,12881.0,2576.2,4517.0,1018,10.0,6,2
741,4,8456.0,2114.0,3175.0,959,7.0,9,2
741,4,8456.0,2114.0,3175.0,959,9.0,6,2
742,2,4367.0,2183.5,3827.0,1029,3.0,7,2
742,2,4367.0,2183.5,3827.0,1029,6.0,2,2
742,2,4367.0,2183.5,3827.0,1029,4.0,6,2
742,2,4367.0,2183.5,3827.0,1029,5.0,4,2
742,2,4367.0,2183.5,3827.0,1029,9.0,5,2
742,2,4367.0,2183.5,3827.0,1029,2.0,10,2
742,2,4367.0,2183.5,3827.0,1029,7.0,5,2
743,8,16143.0,2017.875,4880.0,953,5.0,8,0
743,8,16143.0,2017.875,4880.0,953,4.0,7,0
743,8,16143.0,2017.875,4880.0,953,10.0,3,0
743,8,16143.0,2017.875,4880.0,953,10.0,7,0
743,8,16143.0,2017.875,4880.0,953,1.0,10,0
744,4,10021.0,2505.25,3468.0,940,3.0,7,0
744,4,10021.0,2505.25,3468.0,940,8.0,5,0
744,4,10021.0,2505.25,3468.0,940,10.0,7,0
745,2,7156.0,3578.0,3741.0,1074,10.0,2,2
745,2,7156.0,3578.0,3741.0,1074,9.0,4,2
745,2,7156.0,3578.0,3741.0,1074,4.0,9,2
746,3,8877.0,2959.0,4636.0,928,4.0,9,2
746,3,8877.0,2959.0,4636.0,928,5.0,8,2
746,3,8877.0,2959.0,4636.0,928,8.0,10,2
746,3,8877.0,2959.0,4636.0,928,1.0,8,0
747,4,13813.0,3453.25,4586.0,936,8.0,1,0
747,4,13813.0,3453.25,4586.0,936,6.0,9,0
747,4,13813.0,3453.25,4586.0,936,5.0,7,0
747,4,13813.0,3453.25,4586.0,936,8.0,1,0
748,5,16217.0,3243.4,4383.0,929,3.0,2,0
748,5,16217.0,3243.4,4383.0,929,10.0,9,0
748,5,16217.0,3243.4,4383.0,929,9.0,9,0
748,5,16217.0,3243.4,4383.0,929,1.0,4,0
748,5,16217.0,3243.4,4383.0,929,6.0,9,0
749,4,11388.0,2847.0,3172.0,935,3.0,3,0
749,4,11388.0,2847.0,3172.0,935,7.0,9,0
749,4,11388.0,2847.0,3172.0,935,10.0,10,0
749,4,11388.0,2847.0,3172.0,935,4.0,7,0
749,4,11388.0,2847.0,3172.0,935,2.0,9,0
750,6,10116.0,1686.0,3338.0,981,8.0,3,0
750,6,10116.0,1686.0,3338.0,981,8.0,8,2
750,6,10116.0,1686.0,3338.0,981,2.0,7,0
750,6,10116.0,1686.0,3338.0,981,10.0,9,2
750,6,10116.0,1686.0,3338.0,981,10.0,8,2
750,6,10116.0,1686.0,3338.0,981,10.0,9,2
750,6,10116.0,1686.0,3338.0,981,2.0,10,0
750,6,10116.0,1686.0,3338.0,981,7.0,2,0
751,6,16618.0,2769.6666666666665,4776.0,951,10.0,10,0
752,3,4865.0,1621.6666666666667,4320.0,1039,10.0,4,2
752,3,4865.0,1621.6666666666667,4320.0,1039,8.0,4,2
752,3,4865.0,1621.6666666666667,4320.0,1039,8.0,6,2
753,5,12849.0,2569.8,4466.0,969,7.0,5,2
753,5,12849.0,2569.8,4466.0,969,1.0,8,0
753,5,12849.0,2569.8,4466.0,969,1.0,7,0
753,5,12849.0,2569.8,4466.0,969,8.0,8,2
753,5,12849.0,2569.8,4466.0,969,3.0,1,0
754,6,13968.0,2328.0,4418.0,946,7.0,6,0
754,6,13968.0,2328.0,4418.0,946,5.0,8,0
754,6,13968.0,2328.0,4418.0,946,7.0,10,0
754,6,13968.0,2328.0,4418.0,946,7.0,3,0
754,6,13968.0,2328.0,4418.0,946,9.0,3,0
754,6,13968.0,2328.0,4418.0,946,9.0,2,0
754,6,13968.0,2328.0,4418.0,946,2.0,7,0
755,5,13257.0,2651.4,4123.0,935,10.0,1,0
755,5,13257.0,2651.4,4123.0,935,6.0,6,0
755,5,13257.0,2651.4,4123.0,935,8.0,4,0
755,5,13257.0,2651.4,4123.0,935,6.0,10,0
755,5,13257.0,2651.4,4123.0,935,5.684784805011113,8,0
755,5,13257.0,2651.4,4123.0,935,6.0,7,0
756,9,24000.0,2666.6666666666665,4957.0,930,2.0,8,0
756,9,24000.0,2666.6666666666665,4957.0,930,7.0,1,0
756,9,24000.0,2666.6666666666665,4957.0,930,5.0,9,0
756,9,24000.0,2666.6666666666665,4957.0,930,9.0,1,0
756,9,24000.0,2666.6666666666665,4957.0,930,7.0,6,0
756,9,24000.0,2666.6666666666665,4957.0,930,3.0,2,0
756,9,24000.0,2666.6666666666665,4957.0,930,1.0,1,0
757,9,13005.0,1445.0,4121.0,935,5.684784805011113,6,0
757,9,13005.0,1445.0,4121.0,935,8.0,6,0
757,9,13005.0,1445.0,4121.0,935,9.0,3,0
757,9,13005.0,1445.0,4121.0,935,5.0,10,0
757,9,13005.0,1445.0,4121.0,935,5.0,8,0
757,9,13005.0,1445.0,4121.0,935,7.0,8,0
757,9,13005.0,1445.0,4121.0,935,9.0,3,0
758,7,18956.0,2708.0,4758.0,928,10.0,10,0
758,7,18956.0,2708.0,4758.0,928,2.0,8,0
758,7,18956.0,2708.0,4758.0,928,2.0,9,0
758,7,18956.0,2708.0,4758.0,928,3.0,8,0
758,7,18956.0,2708.0,4758.0,928,1.0,7,0
759,7,16074.0,2296.285714285714,4985.0,982,10.0,9,0
759,7,16074.0,2296.285714285714,4985.0,982,5.0,5,0
759,7,16074.0,2296.285714285714,4985.0,982,7.0,5,0
760,5,13020.0,2604.0,4569.0,929,3.0,5,0
760,5,13020.0,2604.0,4569.0,929,9.0,7,0
760,5,13020.0,2604.0,4569.0,929,2.0,2,0
760,5,13020.0,2604.0,4569.0,929,2.0,2,0
761,9,18263.0,2029.2222222222224,4378.0,967,7.0,7,0
761,9,18263.0,2029.2222222222224,4378.0,967,5.0,10,0
761,9,18263.0,2029.2222222222224,4378.0,967,5.0,8,0
761,9,18263.0,2029.2222222222224,4378.0,967,6.0,10,0
762,8,21636.0,2704.5,4647.0,940,4.0,4,0
762,8,21636.0,2704.5,4647.0,940,4.0,5,0
762,8,21636.0,2704.5,4647.0,940,4.0,5,0
763,3,5578.0,1859.3333333333333,2391.0,979,8.0,6,2
763,3,5578.0,1859.3333333333333,2391.0,979,5.0,3,2
763,3,5578.0,1859.3333333333333,2391.0,979,7.0,2,2
763,3,5578.0,1859.3333333333333,2391.0,979,5.0,9,2
763,3,5578.0,1859.3333333333333,2391.0,979,8.0,4,2
763,3,5578.0,1859.3333333333333,2391.0,979,5.0,10,2
763,3,5578.0,1859.3333333333333,2391.0,979,8.0,8,2
764,6,14699.0,2449.8333333333335,4006.0,981,8.0,6,0
764,6,14699.0,2449.8333333333335,4006.0,981,5.0,6,0
764,6,14699.0,2449.8333333333335,4006.0,981,4.0,1,0
765,3,6279.0,2093.0,2997.0,1002,6.0,4,2
765,3,6279.0,2093.0,2997.0,1002,2.0,9,2
765,3,6279.0,2093.0,2997.0,1002,4.0,4,2
765,3,6279.0,2093.0,2997.0,1002,1.0,6,2
765,3,6279.0,2093.0,2997.0,1002,7.0,10,2
765,3,6279.0,2093.0,2997.0,1002,5.0,2,2
765,3,6279.0,2093.0,2997.0,1002,7.0,10,2
766,6,19941.0,3323.5,4438.0,925,3.0,6,0
766,6,19941.0,3323.5,4438.0,925,8.0,4,0
766,6,19941.0,3323.5,4438.0,925,9.0,6,0
766,6,19941.0,3323.5,4438.0,925,3.0,1,0
766,6,19941.0,3323.5,4438.0,925,6.0,3,0
766,6,19941.0,3323.5,4438.0,925,3.0,1,0
766,6,19941.0,3323.5,4438.0,925,2.0,10,0
766,6,19941.0,3323.5,4438.0,925,3.0,4,0
766,6,19941.0,3323.5,4438.0,925,8.0,4,0
767,3,4999.0,1666.3333333333333,2364.0,1009,6.0,8,2
767,3,4999.0,1666.3333333333333,2364.0,1009,5.0,4,2
767,3,4999.0,1666.3333333333333,2364.0,1009,3.0,8,2
767,3,4999.0,1666.3333333333333,2364.0,1009,6.0,10,2
767,3,4999.0,1666.3333333333333,2364.0,1009,6.0,5,2
768,6,17340.0,2890.0,4762.0,951,6.0,5,0
768,6,17340.0,2890.0,4762.0,951,10.0,4,0
768,6,17340.0,2890.0,4762.0,951,9.0,9,0
768,6,17340.0,2890.0,4762.0,951,5.0,4,0
768,6,17340.0,2890.0,4762.0,951,10.0,2,0
768,6,17340.0,2890.0,4762.0,951,9.0,6,0
768,6,17340.0,2890.0,4762.0,951,6.0,7,0
768,6,17340.0,2890.0,4762.0,951,7.0,1,0
769,2,2043.0,1021.5,1288.0,1058,3.0,2,2
769,2,2043.0,1021.5,1288.0,1058,3.0,7,2
769,2,2043.0,1021.5,1288.0,1058,5.0,8,2
770,6,13819.0,2303.1666666666665,4809.0,968,4.0,9,0
770,6,13819.0,2303.1666666666665,4809.0,968,6.0,7,0
770,6,13819.0,2303.1666666666665,4809.0,968,10.0,4,0
770,6,13819.0,2303.1666666666665,4809.0,968,4.0,3,0
770,6,13819.0,2303.1666666666665,4809.0,968,5.0,1,0
770,6,13819.0,2303.1666666666665,4809.0,968,7.0,6,0
771,8,21715.0,2714.375,3970.0,948,2.0,4,0
771,8,21715.0,2714.375,3970.0,948,7.0,5,0
771,8,21715.0,2714.375,3970.0,948,9.0,3,0
772,5,400974.0,80194.8,390200.0,990,1.0,4,1
772,5,400974.0,80194.8,390200.0,990,9.0,8,1
772,5,400974.0,80194.8,390200.0,990,6.0,5,1
772,5,400974.0,80194.8,390200.0,990,5.0,8,1
773,5,14740.0,2948.0,4935.0,927,2.0,7,0
773,5,14740.0,2948.0,4935.0,927,10.0,6,0
773,5,14740.0,2948.0,4935.0,927,3.0,8,0
773,5,14740.0,2948.0,4935.0,927,8.0,4,0
774,6,16457.0,2742.8333333333335,4137.0,928,7.0,10,0
774,6,16457.0,2742.8333333333335,4137.0,928,8.0,10,0
774,6,16457.0,2742.8333333333335,4137.0,928,6.0,10,0
774,6,16457.0,2742.8333333333335,4137.0,928,9.0,3,0
774,6,16457.0,2742.8333333333335,4137.0,928,9.0,5,0
774,6,16457.0,2742.8333333333335,4137.0,928,6.0,1,0
774,6,16457.0,2742.8333333333335,4137.0,928,6.0,9,0
775,9,17648.0,1960.888888888889,4776.0,932,10.0,10,0
775,9,17648.0,1960.888888888889,4776.0,932,8.0,8,0
775,9,17648.0,1960.888888888889,4776.0,932,4.0,4,0
776,7,14872.0,2124.5714285714284,3614.0,926,5.0,6,0
776,7,14872.0,2124.5714285714284,3614.0,926,2.0,7,0
777,3,4009.0,1336.3333333333333,1544.0,945,9.0,4,2
777,3,4009.0,1336.3333333333333,1544.0,945,3.0,2,2
777,3,4009.0,1336.3333333333333,1544.0,945,1.0,9,2
777,3,4009.0,1336.3333333333333,1544.0,945,8.0,8,2
777,3,4009.0,1336.3333333333333,1544.0,945,4.0,10,2
777,3,4009.0,1336.3333333333333,1544.0,945,2.0,7,2
777,3,4009.0,1336.3333333333333,1544.0,945,5.684784805011113,2,2
778,6,19220.0,3203.3333333333335,4349.0,960,3.0,6,0
778,6,19220.0,3203.3333333333335,4349.0,960,3.0,5,0
778,6,19220.0,3203.3333333333335,4349.0,960,3.0,7,0
778,6,19220.0,3203.3333333333335,4349.0,960,1.0,6,0
778,6,19220.0,3203.3333333333335,4349.0,960,7.0,6,0
779,1,3867.0,3867.0,3867.0,1080,2.0,3,2
779,1,3867.0,3867.0,3867.0,1080,2.0,7,2
779,1,3867.0,3867.0,3867.0,1080,2.0,3,2
779,1,3867.0,3867.0,3867.0,1080,8.0,3,2
780,6,14669.0,2444.8333333333335,4124.0,947,4.0,7,0
780,6,14669.0,2444.8333333333335,4124.0,947,2.0,10,0
780,6,14669.0,2444.8333333333335,4124.0,947,5.0,7,0
780,6,14669.0,2444.8333333333335,4124.0,947,3.0,6,0
781,3,5371.0,1790.3333333333333,2405.0,960,2.0,6,2
781,3,5371.0,1790.3333333333333,2405.0,960,3.0,8,2
781,3,5371.0,1790.3333333333333,2405.0,960,6.0,2,2
781,3,5371.0,1790.3333333333333,2405.0,960,9.0,3,2
781,3,5371.0,1790.3333333333333,2405.0,960,7.0,9,2
782,6,13569.0,2261.5,4490.0,975,7.0,3,0
782,6,13569.0,2261.5,4490.0,975,6.0,1,0
783,9,26071.0,2896.777777777778,4745.0,987,10.0,1,0
783,9,26071.0,2896.777777777778,4745.0,987,1.0,10,0
783,9,26071.0,2896.777777777778,4745.0,987,5.684784805011113,3,0
783,9,26071.0,2896.777777777778,4745.0,987,4.0,1,0
783,9,26071.0,2896.777777777778,4745.0,987,9.0,5,0
783,9,26071.0,2896.777777777778,4745.0,987,6.0,10,0
784,4,10412.0,2603.0,4223.0,977,6.0,10,2
784,4,10412.0,2603.0,4223.0,977,9.0,8,2
784,4,10412.0,2603.0,4223.0,977,8.0,3,2
785,8,15601.0,1950.125,4563.0,944,8.0,5,0
785,8,15601.0,1950.125,4563.0,944,2.0,6,0
785,8,15601.0,1950.125,4563.0,944,9.0,5,0
785,8,15601.0,1950.125,4563.0,944,9.0,10,0
786,9,24070.0,2674.4444444444443,3681.0,928,5.0,10,0
786,9,24070.0,2674.4444444444443,3681.0,928,9.0,7,0
787,7,17561.0,2508.714285714286,4139.0,937,2.0,2,0
787,7,17561.0,2508.714285714286,4139.0,937,5.0,9,0
787,7,17561.0,2508.714285714286,4139.0,937,2.0,4,0
787,7,17561.0,2508.714285714286,4139.0,937,6.0,8,0
787,7,17561.0,2508.714285714286,4139.0,937,7.0,1,0
787,7,17561.0,2508.714285714286,4139.0,937,6.0,7,0
787,7,17561.0,2508.714285714286,4139.0,937,7.0,1,0
788,4,13184.0,3296.0,4484.0,1016,4.0,7,2
788,4,13184.0,3296.0,4484.0,1016,7.0,2,2
788,4,13184.0,3296.0,4484.0,1016,6.0,4,2
789,3,12221.0,4073.6666666666665,4651.0,944,1.0,7,2
789,3,12221.0,4073.6666666666665,4651.0,944,2.0,6,2
789,3,12221.0,4073.6666666666665,4651.0,944,5.0,10,2
790,9,25440.0,2826.6666666666665,4958.0,926,2.0,4,0
790,9,25440.0,2826.6666666666665,4958.0,926,6.0,6,0
790,9,25440.0,2826.6666666666665,4958.0,926,2.0,6,0
790,9,25440.0,2826.6666666666665,4958.0,926,5.0,7,0
790,9,25440.0,2826.6666666666665,4958.0,926,10.0,1,0
790,9,25440.0,2826.6666666666665,4958.0,926,2.0,7,0
791,1,3821.0,3821.0,3821.0,1123,4.0,6,2
791,1,3821.0,3821.0,3821.0,1123,5.0,8,2
791,1,3821.0,3821.0,3821.0,1123,8.0,1,2
791,1,3821.0,3821.0,3821.0,1123,3.0,5,2
791,1,3821.0,3821.0,3821.0,1123,4.0,7,2
792,8,24027.0,3003.375,4704.0,1000,6.0,1,0
792,8,24027.0,3003.375,4704.0,1000,1.0,8,0
792,8,24027.0,3003.375,4704.0,1000,9.0,4,0
792,8,24027.0,3003.375,4704.0,1000,3.0,9,0
793,7,14361.0,2051.5714285714284,3636.0,932,4.0,2,0
793,7,14361.0,2051.5714285714284,3636.0,932,8.0,4,0
794,13,34380.0,2644.6153846153848,4320.0,947,4.0,6,0
794,13,34380.0,2644.6153846153848,4320.0,947,4.0,4,0
794,13,34380.0,2644.6153846153848,4320.0,947,2.0,6,0
794,13,34380.0,2644.6153846153848,4320.0,947,5.0,4,0
794,13,34380.0,2644.6153846153848,4320.0,947,3.0,6,0
794,13,34380.0,2644.6153846153848,4320.0,947,9.0,9,0
794,13,34380.0,2644.6153846153848,4320.0,947,4.0,4,0
794,13,34380.0,2644.6153846153848,4320.0,947,1.0,7,0
794,13,34380.0,2644.6153846153848,4320.0,947,2.0,7,0
794,13,34380.0,2644.6153846153848,4320.0,947,5.0,5,0
795,7,27331.0,3904.428571428571,4693.0,953,10.0,2,0
795,7,27331.0,3904.428571428571,4693.0,953,10.0,1,0
795,7,27331.0,3904.428571428571,4693.0,953,6.0,3,0
795,7,27331.0,3904.428571428571,4693.0,953,8.0,1,0
796,2,3961.0,1980.5,2757.0,939,10.0,4,2
796,2,3961.0,1980.5,2757.0,939,3.0,6,2
796,2,3961.0,1980.5,2757.0,939,6.0,1,2
796,2,3961.0,1980.5,2757.0,939,8.0,10,2
796,2,3961.0,1980.5,2757.0,939,6.0,5,2
796,2,3961.0,1980.5,2757.0,939,9.0,6,2
796,2,3961.0,1980.5,2757.0,939,8.0,9,2
796,2,3961.0,1980.5,2757.0,939,7.0,10,2
796,2,3961.0,1980.5,2757.0,939,7.0,2,2
796,2,3961.0,1980.5,2757.0,939,1.0,10,2
797,6,15476.0,2579.3333333333335,3803.0,994,2.0,4,0
798,3,4860.0,1620.0,2973.0,984,9.0,10,2
798,3,4860.0,1620.0,2973.0,984,9.0,7,2
798,3,4860.0,1620.0,2973.0,984,2.0,1,2
798,3,4860.0,1620.0,2973.0,984,7.0,4,2
798,3,4860.0,1620.0,2973.0,984,4.0,1,2
798,3,4860.0,1620.0,2973.0,984,10.0,3,2
799,6,14045.0,2340.8333333333335,4588.0,955,10.0,9,0
799,6,14045.0,2340.8333333333335,4588.0,955,5.0,4,0
799,6,14045.0,2340.8333333333335,4588.0,955,9.0,2,0
799,6,14045.0,2340.8333333333335,4588.0,955,3.0,10,0
800,5,17620.0,3524.0,4872.0,972,8.0,10,2
801,7,11543.0,1649.0,3673.0,931,8.0,7,0
802,4,2094.0,523.5,1404.0,959,5.0,7,2
802,4,2094.0,523.5,1404.0,959,8.0,2,2
802,4,2094.0,523.5,1404.0,959,4.0,8,2
802,4,2094.0,523.5,1404.0,959,10.0,9,2
803,5,11711.0,2342.2,3523.0,987,3.0,1,2
803,5,11711.0,2342.2,3523.0,987,1.0,5,2
803,5,11711.0,2342.2,3523.0,987,9.0,7,2
803,5,11711.0,2342.2,3523.0,987,5.0,1,2
804,3,8973.0,2991.0,4836.0,990,6.0,5,2
804,3,8973.0,2991.0,4836.0,990,10.0,1,2
804,3,8973.0,2991.0,4836.0,990,5.684784805011113,7,2
804,3,8973.0,2991.0,4836.0,990,8.0,5,2
805,5,12671.0,2534.2,4584.0,975,9.0,3,2
805,5,12671.0,2534.2,4584.0,975,10.0,6,2
805,5,12671.0,2534.2,4584.0,975,5.0,2,2
805,5,12671.0,2534.2,4584.0,975,9.0,1,2
806,9,17410.0,1934.4444444444443,4336.0,938,8.0,3,0
806,9,17410.0,1934.4444444444443,4336.0,938,5.0,4,0
806,9,17410.0,1934.4444444444443,4336.0,938,10.0,2,0
806,9,17410.0,1934.4444444444443,4336.0,938,5.0,7,0
806,9,17410.0,1934.4444444444443,4336.0,938,3.0,2,0
806,9,17410.0,1934.4444444444443,4336.0,938,1.0,1,0
807,4,9847.0,2461.75,3075.0,1030,7.0,6,2
807,4,9847.0,2461.75,3075.0,1030,3.0,4,2
807,4,9847.0,2461.75,3075.0,1030,2.0,5,2
807,4,9847.0,2461.75,3075.0,1030,10.0,5,2
807,4,9847.0,2461.75,3075.0,1030,8.0,5,2
808,7,26353.0,3764.714285714286,4870.0,933,8.0,4,0
808,7,26353.0,3764.714285714286,4870.0,933,5.0,10,0
808,7,26353.0,3764.714285714286,4870.0,933,3.0,5,0
808,7,26353.0,3764.714285714286,4870.0,933,4.0,9,0
808,7,26353.0,3764.714285714286,4870.0,933,8.0,1,0
810,7,19398.0,2771.1428571428573,4554.0,943,6.0,4,0
810,7,19398.0,2771.1428571428573,4554.0,943,4.0,1,0
810,7,19398.0,2771.1428571428573,4554.0,943,1.0,8,0
810,7,19398.0,2771.1428571428573,4554.0,943,5.0,3,0
810,7,19398.0,2771.1428571428573,4554.0,943,8.0,7,0
811,4,11951.0,2987.75,4920.0,1010,5.684784805011113,8,2
811,4,11951.0,2987.75,4920.0,1010,6.0,10,2
811,4,11951.0,2987.75,4920.0,1010,6.0,7,2
811,4,11951.0,2987.75,4920.0,1010,10.0,8,2
811,4,11951.0,2987.75,4920.0,1010,5.0,9,2
811,4,11951.0,2987.75,4920.0,1010,6.0,10,2
812,4,8096.0,2024.0,3319.0,969,2.0,4,2
812,4,8096.0,2024.0,3319.0,969,5.0,2,2
812,4,8096.0,2024.0,3319.0,969,7.0,6,2
812,4,8096.0,2024.0,3319.0,969,5.0,8,2
813,7,21674.0,3096.285714285714,4819.0,943,8.0,3,0
813,7,21674.0,3096.285714285714,4819.0,943,10.0,5,0
813,7,21674.0,3096.285714285714,4819.0,943,10.0,4,0
813,7,21674.0,3096.285714285714,4819.0,943,8.0,3,0
813,7,21674.0,3096.285714285714,4819.0,943,4.0,4,0
814,10,21373.0,2137.3,4900.0,926,3.0,5,0
814,10,21373.0,2137.3,4900.0,926,6.0,4,0
814,10,21373.0,2137.3,4900.0,926,7.0,7,0
814,10,21373.0,2137.3,4900.0,926,10.0,2,0
814,10,21373.0,2137.3,4900.0,926,4.0,4,0
815,2,6459.0,3229.5,4763.0,966,5.0,5,2
815,2,6459.0,3229.5,4763.0,966,4.0,10,2
815,2,6459.0,3229.5,4763.0,966,5.684784805011113,3,2
815,2,6459.0,3229.5,4763.0,966,9.0,10,2
815,2,6459.0,3229.5,4763.0,966,3.0,6,2
816,3,11524.0,3841.3333333333335,4780.0,927,8.0,10,2
816,3,11524.0,3841.3333333333335,4780.0,927,5.0,10,2
816,3,11524.0,3841.3333333333335,4780.0,927,9.0,1,0
816,3,11524.0,3841.3333333333335,4780.0,927,6.0,3,0
816,3,11524.0,3841.3333333333335,4780.0,927,5.684784805011113,4,0
816,3,11524.0,3841.3333333333335,4780.0,927,8.0,7,2
816,3,11524.0,3841.3333333333335,4780.0,927,5.0,9,2
816,3,11524.0,3841.3333333333335,4780.0,927,7.0,3,0
816,3,11524.0,3841.3333333333335,4780.0,927,8.0,1,0
816,3,11524.0,3841.3333333333335,4780.0,927,10.0,8,2
817,4,10100.0,2525.0,3877.0,930,9.0,10,0
817,4,10100.0,2525.0,3877.0,930,5.0,9,0
817,4,10100.0,2525.0,3877.0,930,4.0,10,0
817,4,10100.0,2525.0,3877.0,930,6.0,5,0
817,4,10100.0,2525.0,3877.0,930,2.0,4,0
817,4,10100.0,2525.0,3877.0,930,10.0,1,0
818,7,10837.0,1548.142857142857,3497.0,991,9.0,1,0
818,7,10837.0,1548.142857142857,3497.0,991,7.0,1,0
818,7,10837.0,1548.142857142857,3497.0,991,7.0,9,0
818,7,10837.0,1548.142857142857,3497.0,991,7.0,7,0
819,8,19758.0,2469.75,4496.0,935,5.0,8,0
819,8,19758.0,2469.75,4496.0,935,5.684784805011113,5,0
820,3,4636.0,1545.3333333333333,2792.0,1062,2.0,8,2
820,3,4636.0,1545.3333333333333,2792.0,1062,8.0,4,2
820,3,4636.0,1545.3333333333333,2792.0,1062,9.0,8,2
820,3,4636.0,1545.3333333333333,2792.0,1062,9.0,1,2
820,3,4636.0,1545.3333333333333,2792.0,1062,6.0,5,2
821,7,19290.0,2755.714285714286,4744.0,985,7.0,8,0
821,7,19290.0,2755.714285714286,4744.0,985,3.0,4,0
821,7,19290.0,2755.714285714286,4744.0,985,9.0,7,0
821,7,19290.0,2755.714285714286,4744.0,985,10.0,10,0
821,7,19290.0,2755.714285714286,4744.0,985,6.0,9,0
821,7,19290.0,2755.714285714286,4744.0,985,7.0,1,0
822,3,9215.0,3071.6666666666665,3732.0,1066,7.0,10,2
822,3,9215.0,3071.6666666666665,3732.0,1066,5.0,7,2
822,3,9215.0,3071.6666666666665,3732.0,1066,6.0,10,2
822,3,9215.0,3071.6666666666665,3732.0,1066,2.0,7,2
822,3,9215.0,3071.6666666666665,3732.0,1066,9.0,4,2
822,3,9215.0,3071.6666666666665,3732.0,1066,2.0,6,2
823,7,27427.0,3918.142857142858,4616.0,947,8.0,4,0
823,7,27427.0,3918.142857142858,4616.0,947,2.0,9,0
823,7,27427.0,3918.142857142858,4616.0,947,4.0,6,0
824,6,9486.0,1581.0,3848.0,932,8.0,9,0
824,6,9486.0,1581.0,3848.0,932,7.0,3,0
824,6,9486.0,1581.0,3848.0,932,2.0,7,0
824,6,9486.0,1581.0,3848.0,932,3.0,6,0
824,6,9486.0,1581.0,3848.0,932,4.0,9,0
825,6,18592.0,3098.6666666666665,4967.0,931,5.0,10,0
825,6,18592.0,3098.6666666666665,4967.0,931,5.0,9,0
825,6,18592.0,3098.6666666666665,4967.0,931,8.0,10,0
826,3,6929.0,2309.6666666666665,4123.0,937,5.684784805011113,3,2
826,3,6929.0,2309.6666666666665,4123.0,937,10.0,5,2
826,3,6929.0,2309.6666666666665,4123.0,937,6.0,8,2
826,3,6929.0,2309.6666666666665,4123.0,937,3.0,4,2
826,3,6929.0,2309.6666666666665,4123.0,937,3.0,10,2
826,3,6929.0,2309.6666666666665,4123.0,937,9.0,3,2
827,4,11668.0,2917.0,4796.0,969,4.0,7,2
827,4,11668.0,2917.0,4796.0,969,7.0,1,2
828,10,21525.0,2152.5,3580.0,933,4.0,6,0
828,10,21525.0,2152.5,3580.0,933,5.0,7,0
828,10,21525.0,2152.5,3580.0,933,9.0,3,0
828,10,21525.0,2152.5,3580.0,933,10.0,4,0
828,10,21525.0,2152.5,3580.0,933,7.0,7,0
828,10,21525.0,2152.5,3580.0,933,3.0,5,0
828,10,21525.0,2152.5,3580.0,933,6.0,7,0
828,10,21525.0,2152.5,3580.0,933,3.0,8,0
829,2,4050.0,2025.0,3930.0,967,3.0,9,2
829,2,4050.0,2025.0,3930.0,967,4.0,3,2
829,2,4050.0,2025.0,3930.0,967,7.0,8,2
829,2,4050.0,2025.0,3930.0,967,7.0,3,2
830,7,23021.0,3288.714285714286,4997.0,941,8.0,4,0
830,7,23021.0,3288.714285714286,4997.0,941,3.0,2,0
830,7,23021.0,3288.714285714286,4997.0,941,5.0,2,0
831,4,13554.0,3388.5,4762.0,948,3.0,4,0
831,4,13554.0,3388.5,4762.0,948,4.0,10,2
831,4,13554.0,3388.5,4762.0,948,9.0,4,2
831,4,13554.0,3388.5,4762.0,948,1.0,2,0
832,7,20386.0,2912.285714285714,4828.0,1035,5.0,6,2
832,7,20386.0,2912.285714285714,4828.0,1035,1.0,4,2
832,7,20386.0,2912.285714285714,4828.0,1035,8.0,1,2
832,7,20386.0,2912.285714285714,4828.0,1035,4.0,10,2
832,7,20386.0,2912.285714285714,4828.0,1035,7.0,9,2
832,7,20386.0,2912.285714285714,4828.0,1035,6.0,10,2
832,7,20386.0,2912.285714285714,4828.0,1035,3.0,8,2
832,7,20386.0,2912.285714285714,4828.0,1035,3.0,9,2
833,10,24905.0,2490.5,4863.0,931,2.0,8,0
833,10,24905.0,2490.5,4863.0,931,2.0,5,0
833,10,24905.0,2490.5,4863.0,931,7.0,2,0
833,10,24905.0,2490.5,4863.0,931,5.0,10,0
833,10,24905.0,2490.5,4863.0,931,6.0,1,0
834,8,21215.0,2651.875,4284.0,932,6.0,3,0
834,8,21215.0,2651.875,4284.0,932,6.0,2,0
835,4,10327.0,2581.75,4232.0,948,6.0,8,2
835,4,10327.0,2581.75,4232.0,948,4.0,10,2
835,4,10327.0,2581.75,4232.0,948,5.0,3,0
835,4,10327.0,2581.75,4232.0,948,2.0,1,0
836,6,13760.0,2293.3333333333335,4038.0,927,5.684784805011113,8,0
