Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
3701,257,2023-06-04 04:00:00,2010.0,Investment
3702,185,2023-06-04 05:00:00,958.0,Loan Payment
3703,145,2023-06-04 06:00:00,1578.0,Loan Payment
3704,690,2023-06-04 07:00:00,4946.0,Loan Payment
3705,994,2023-06-04 08:00:00,2063.0,Loan Payment
3706,14,2023-06-04 09:00:00,3015.0,Bill Payment
3707,246,2023-06-04 10:00:00,203.0,Investment
3708,187,2023-06-04 11:00:00,751.0,Bill Payment
3709,337,2023-06-04 12:00:00,3916.0,Loan Payment
3710,259,2023-06-04 13:00:00,2969.0,Bill Payment
3711,866,2023-06-04 14:00:00,4578.0,Purchase
3712,40,2023-06-04 15:00:00,2273.0,Investment
3713,601,2023-06-04 16:00:00,3430.0,Purchase
3714,637,2023-06-04 17:00:00,2933.0,Bill Payment
3715,962,2023-06-04 18:00:00,3264.0,Purchase
3716,418,2023-06-04 19:00:00,3249.0,Bill Payment
3717,986,2023-06-04 20:00:00,3875.0,Bill Payment
3718,351,2023-06-04 21:00:00,47.0,Investment
3719,9,2023-06-04 22:00:00,1708.0,Investment
3720,350,2023-06-04 23:00:00,4576.0,Investment
3721,84,2023-06-05 00:00:00,4036.0,Loan Payment
3722,533,2023-06-05 01:00:00,3223.0,Investment
3723,989,2023-06-05 02:00:00,1793.0,Purchase
3724,793,2023-06-05 03:00:00,1976.0,Investment
3725,358,2023-06-05 04:00:00,112.0,Investment
3726,378,2023-06-05 05:00:00,51.0,Investment
3727,172,2023-06-05 06:00:00,3004.0,Bill Payment
3728,25,2023-06-05 07:00:00,3228.0,Bill Payment
3729,393,2023-06-05 08:00:00,3000.0,Investment
3730,103,2023-06-05 09:00:00,4298.0,Bill Payment
3731,702,2023-06-05 10:00:00,3379.0,Bill Payment
3732,236,2023-06-05 11:00:00,1071.0,Loan Payment
3733,410,2023-06-05 12:00:00,2559.0,Purchase
3734,825,2023-06-05 13:00:00,1686.0,Bill Payment
3735,549,2023-06-05 14:00:00,3699.0,Purchase
3736,784,2023-06-05 15:00:00,4007.0,Bill Payment
3737,805,2023-06-05 16:00:00,335.0,Investment
3738,332,2023-06-05 17:00:00,1130.0,Bill Payment
3739,664,2023-06-05 18:00:00,117.0,Bill Payment
3740,794,2023-06-05 19:00:00,2688.0,Purchase
3741,532,2023-06-05 20:00:00,344.0,Investment
3742,649,2023-06-05 21:00:00,2049.0,Loan Payment
3743,983,2023-06-05 22:00:00,813.0,Purchase
3744,871,2023-06-05 23:00:00,1858.0,Investment
3745,29,2023-06-06 00:00:00,776.0,Investment
3746,543,2023-06-06 01:00:00,3537.0,Purchase
3747,19,2023-06-06 02:00:00,2316.0,Bill Payment
3748,148,2023-06-06 03:00:00,2839.0,Investment
3749,471,2023-06-06 04:00:00,1498.0,Loan Payment
3750,491,2023-06-06 05:00:00,4139.0,Bill Payment
3751,283,2023-06-06 06:00:00,3576.0,Purchase
3752,862,2023-06-06 07:00:00,2383.0,Purchase
3753,853,2023-06-06 08:00:00,846.0,Purchase
3754,812,2023-06-06 09:00:00,3319.0,Purchase
3755,675,2023-06-06 10:00:00,3622.0,Loan Payment
3756,113,2023-06-06 11:00:00,4844.0,Loan Payment
3757,455,2023-06-06 12:00:00,2801.0,Investment
3758,662,2023-06-06 13:00:00,4222.0,Loan Payment
3759,330,2023-06-06 14:00:00,2483.0,Purchase
3760,255,2023-06-06 15:00:00,3778.0,Loan Payment
3761,599,2023-06-06 16:00:00,1514.0,Bill Payment
3762,399,2023-06-06 17:00:00,2460.0,Bill Payment
3763,862,2023-06-06 18:00:00,3054.0,Investment
3764,610,2023-06-06 19:00:00,2043.0,Purchase
3765,909,2023-06-06 20:00:00,1709.0,Loan Payment
3766,508,2023-06-06 21:00:00,2290.0,Investment
3767,644,2023-06-06 22:00:00,1317.0,Investment
3768,466,2023-06-06 23:00:00,2537.0,Loan Payment
3769,824,2023-06-07 00:00:00,3848.0,Investment
3770,407,2023-06-07 01:00:00,985.0,Purchase
3771,609,2023-06-07 02:00:00,2066.0,Loan Payment
3772,98,2023-06-07 03:00:00,2483.0,Bill Payment
3773,290,2023-06-07 04:00:00,2436.0,Bill Payment
3774,868,2023-06-07 05:00:00,3684.0,Loan Payment
3775,739,2023-06-07 06:00:00,2438.0,Investment
3776,657,2023-06-07 07:00:00,4949.0,Investment
3777,156,2023-06-07 08:00:00,3743.0,Bill Payment
3778,782,2023-06-07 09:00:00,369.0,Bill Payment
3779,162,2023-06-07 10:00:00,2233.0,Purchase
3780,624,2023-06-07 11:00:00,494.0,Investment
3781,843,2023-06-07 12:00:00,1438.0,Purchase
3782,697,2023-06-07 13:00:00,2090.0,Bill Payment
3783,717,2023-06-07 14:00:00,705.0,Bill Payment
3784,97,2023-06-07 15:00:00,4670.0,Bill Payment
3785,377,2023-06-07 16:00:00,211.0,Bill Payment
3786,567,2023-06-07 17:00:00,3867.0,Purchase
3787,450,2023-06-07 18:00:00,1208.0,Bill Payment
3788,994,2023-06-07 19:00:00,1277.0,Loan Payment
3789,117,2023-06-07 20:00:00,2980.0,Investment
3790,605,2023-06-07 21:00:00,83.0,Bill Payment
3791,805,2023-06-07 22:00:00,105.0,Investment
3792,964,2023-06-07 23:00:00,4278.0,Bill Payment
3793,716,2023-06-08 00:00:00,3487.0,Purchase
3794,794,2023-06-08 01:00:00,2212.0,Investment
3795,506,2023-06-08 02:00:00,267.0,Purchase
3796,189,2023-06-08 03:00:00,3668.0,Bill Payment
3797,476,2023-06-08 04:00:00,4435.0,Loan Payment
3798,323,2023-06-08 05:00:00,2816.0,Loan Payment
3799,596,2023-06-08 06:00:00,4266.0,Loan Payment
3800,970,2023-06-08 07:00:00,195.0,Loan Payment
3801,180,2023-06-08 08:00:00,152.0,Loan Payment
3802,786,2023-06-08 09:00:00,3363.0,Purchase
3803,181,2023-06-08 10:00:00,649.0,Loan Payment
3804,959,2023-06-08 11:00:00,3759.0,Bill Payment
3805,693,2023-06-08 12:00:00,2084.0,Purchase
3806,795,2023-06-08 13:00:00,3978.0,Purchase
3807,287,2023-06-08 14:00:00,211.0,Loan Payment
3808,475,2023-06-08 15:00:00,3102.0,Investment
3809,618,2023-06-08 16:00:00,3175.0,Bill Payment
3810,641,2023-06-08 17:00:00,3089.0,Purchase
3811,262,2023-06-08 18:00:00,4577.0,Bill Payment
3812,523,2023-06-08 19:00:00,2112.0,Investment
3813,162,2023-06-08 20:00:00,920.0,Purchase
3814,487,2023-06-08 21:00:00,1581.0,Bill Payment
3815,980,2023-06-08 22:00:00,3458.0,Loan Payment
3816,959,2023-06-08 23:00:00,2169.0,Purchase
3817,181,2023-06-09 00:00:00,4335.0,Purchase
3818,725,2023-06-09 01:00:00,2554.0,Purchase
3819,469,2023-06-09 02:00:00,1339.0,Purchase
3820,786,2023-06-09 03:00:00,3623.0,Loan Payment
3821,21,2023-06-09 04:00:00,470.0,Investment
3822,275,2023-06-09 05:00:00,816.0,Investment
3823,260,2023-06-09 06:00:00,3709.0,Bill Payment
3824,333,2023-06-09 07:00:00,2283.0,Loan Payment
3825,466,2023-06-09 08:00:00,68.0,Loan Payment
3826,116,2023-06-09 09:00:00,2485.0,Bill Payment
3827,413,2023-06-09 10:00:00,4833.0,Loan Payment
3828,537,2023-06-09 11:00:00,2483.0,Loan Payment
3829,952,2023-06-09 12:00:00,507.0,Purchase
3830,845,2023-06-09 13:00:00,4335.0,Purchase
3831,766,2023-06-09 14:00:00,4438.0,Purchase
3832,959,2023-06-09 15:00:00,3986.0,Loan Payment
3833,923,2023-06-09 16:00:00,1617.0,Loan Payment
3834,956,2023-06-09 17:00:00,730.0,Investment
3835,723,2023-06-09 18:00:00,1284.0,Purchase
3836,817,2023-06-09 19:00:00,3877.0,Bill Payment
3837,833,2023-06-09 20:00:00,700.0,Loan Payment
3838,934,2023-06-09 21:00:00,4033.0,Purchase
3839,851,2023-06-09 22:00:00,4162.0,Investment
3840,948,2023-06-09 23:00:00,3447.0,Purchase
3841,257,2023-06-10 00:00:00,2365.0,Investment
3842,168,2023-06-10 01:00:00,759.0,Investment
3843,849,2023-06-10 02:00:00,3061.0,Loan Payment
3844,533,2023-06-10 03:00:00,4783.0,Investment
3845,598,2023-06-10 04:00:00,3574.0,Investment
3846,15,2023-06-10 05:00:00,4665.0,Bill Payment
3847,50,2023-06-10 06:00:00,1714.0,Investment
3848,999,2023-06-10 07:00:00,3455.0,Bill Payment
3849,304,2023-06-10 08:00:00,4454.0,Bill Payment
3850,487,2023-06-10 09:00:00,2387.0,Purchase
3851,416,2023-06-10 10:00:00,3241.0,Purchase
3852,305,2023-06-10 11:00:00,2225.0,Loan Payment
3853,196,2023-06-10 12:00:00,895.0,Loan Payment
3854,876,2023-06-10 13:00:00,874.0,Loan Payment
3855,813,2023-06-10 14:00:00,3504.0,Investment
3856,800,2023-06-10 15:00:00,3064.0,Purchase
3857,388,2023-06-10 16:00:00,795.0,Investment
3858,757,2023-06-10 17:00:00,466.0,Purchase
3859,961,2023-06-10 18:00:00,354.0,Investment
3860,865,2023-06-10 19:00:00,563.0,Loan Payment
3861,455,2023-06-10 20:00:00,797.0,Purchase
3862,713,2023-06-10 21:00:00,1829.0,Purchase
3863,705,2023-06-10 22:00:00,714.0,Bill Payment
3864,848,2023-06-10 23:00:00,4917.0,Purchase
3865,658,2023-06-11 00:00:00,962.0,Purchase
3866,310,2023-06-11 01:00:00,824.0,Investment
3867,127,2023-06-11 02:00:00,1558.0,Loan Payment
3868,175,2023-06-11 03:00:00,153.0,Bill Payment
3869,134,2023-06-11 04:00:00,2787.0,Investment
3870,66,2023-06-11 05:00:00,3776.0,Purchase
3871,393,2023-06-11 06:00:00,4968.0,Investment
3872,964,2023-06-11 07:00:00,3835.0,Loan Payment
3873,365,2023-06-11 08:00:00,1226.0,Bill Payment
3874,279,2023-06-11 09:00:00,1817.0,Investment
3875,758,2023-06-11 10:00:00,4480.0,Purchase
3876,363,2023-06-11 11:00:00,4782.0,Investment
3877,749,2023-06-11 12:00:00,2749.0,Purchase
3878,171,2023-06-11 13:00:00,1299.0,Bill Payment
3879,51,2023-06-11 14:00:00,565.0,Bill Payment
3880,328,2023-06-11 15:00:00,872.0,Investment
3881,871,2023-06-11 16:00:00,2495.0,Bill Payment
3882,665,2023-06-11 17:00:00,4986.0,Loan Payment
3883,592,2023-06-11 18:00:00,2365.0,Investment
3884,931,2023-06-11 19:00:00,975.0,Purchase
3885,145,2023-06-11 20:00:00,2405.0,Investment
3886,274,2023-06-11 21:00:00,485.0,Purchase
3887,155,2023-06-11 22:00:00,1348.0,Bill Payment
3888,911,2023-06-11 23:00:00,534.0,Purchase
3889,508,2023-06-12 00:00:00,2581.0,Purchase
3890,849,2023-06-12 01:00:00,571.0,Purchase
3891,363,2023-06-12 02:00:00,3712.0,Purchase
3892,325,2023-06-12 03:00:00,4674.0,Loan Payment
3893,848,2023-06-12 04:00:00,1215.0,Purchase
3894,655,2023-06-12 05:00:00,4043.0,Investment
3895,298,2023-06-12 06:00:00,3857.0,Loan Payment
3896,494,2023-06-12 07:00:00,4211.0,Purchase
3897,546,2023-06-12 08:00:00,2248.0,Purchase
3898,304,2023-06-12 09:00:00,1170.0,Purchase
3899,467,2023-06-12 10:00:00,4805.0,Loan Payment
3900,904,2023-06-12 11:00:00,3835.0,Purchase
3901,239,2023-06-12 12:00:00,81.0,Purchase
3902,650,2023-06-12 13:00:00,764.0,Purchase
3903,766,2023-06-12 14:00:00,3862.0,Bill Payment
3904,517,2023-06-12 15:00:00,914.0,Investment
3905,884,2023-06-12 16:00:00,61.0,Purchase
3906,176,2023-06-12 17:00:00,2631.0,Investment
3907,885,2023-06-12 18:00:00,3200.0,Bill Payment
3908,410,2023-06-12 19:00:00,3958.0,Bill Payment
3909,726,2023-06-12 20:00:00,1297.0,Purchase
3910,364,2023-06-12 21:00:00,4790.0,Investment
3911,23,2023-06-12 22:00:00,2483.0,Loan Payment
3912,318,2023-06-12 23:00:00,3912.0,Purchase
3913,525,2023-06-13 00:00:00,3930.0,Loan Payment
3914,905,2023-06-13 01:00:00,959.0,Bill Payment
3915,753,2023-06-13 02:00:00,3148.0,Bill Payment
3916,276,2023-06-13 03:00:00,2426.0,Investment
3917,604,2023-06-13 04:00:00,2289.0,Loan Payment
3918,620,2023-06-13 05:00:00,1435.0,Loan Payment
3919,953,2023-06-13 06:00:00,1594.0,Purchase
3920,229,2023-06-13 07:00:00,1056.0,Investment
3921,664,2023-06-13 08:00:00,2175.0,Investment
3922,108,2023-06-13 09:00:00,4033.0,Loan Payment
3923,801,2023-06-13 10:00:00,1186.0,Bill Payment
3924,916,2023-06-13 11:00:00,2170.0,Investment
3925,956,2023-06-13 12:00:00,1041.0,Bill Payment
3926,176,2023-06-13 13:00:00,3298.0,Purchase
3927,320,2023-06-13 14:00:00,4536.0,Investment
3928,286,2023-06-13 15:00:00,1325.0,Investment
3929,876,2023-06-13 16:00:00,902.0,Purchase
3930,329,2023-06-13 17:00:00,116.0,Investment
3931,877,2023-06-13 18:00:00,3090.0,Loan Payment
3932,753,2023-06-13 19:00:00,754.0,Loan Payment
3933,657,2023-06-13 20:00:00,631.0,Purchase
3934,356,2023-06-13 21:00:00,4250.0,Bill Payment
3935,14,2023-06-13 22:00:00,830.0,Bill Payment
3936,275,2023-06-13 23:00:00,421.0,Investment
3937,71,2023-06-14 00:00:00,123.0,Bill Payment
3938,827,2023-06-14 01:00:00,2456.0,Bill Payment
3939,195,2023-06-14 02:00:00,3356.0,Purchase
3940,865,2023-06-14 03:00:00,4229.0,Bill Payment
3941,812,2023-06-14 04:00:00,95.0,Bill Payment
3942,928,2023-06-14 05:00:00,4152.0,Bill Payment
3943,879,2023-06-14 06:00:00,1582.0,Loan Payment
3944,523,2023-06-14 07:00:00,2015.0,Loan Payment
3945,106,2023-06-14 08:00:00,4089.0,Purchase
3946,770,2023-06-14 09:00:00,813.0,Investment
3947,986,2023-06-14 10:00:00,3344.0,Purchase
3948,893,2023-06-14 11:00:00,3359.0,Investment
3949,196,2023-06-14 12:00:00,1079.0,Investment
3950,145,2023-06-14 13:00:00,2679.0,Bill Payment
3951,977,2023-06-14 14:00:00,2483.0,Bill Payment
3952,732,2023-06-14 15:00:00,2781.0,Purchase
3953,350,2023-06-14 16:00:00,4645.0,Purchase
3954,424,2023-06-14 17:00:00,4192.0,Purchase
3955,471,2023-06-14 18:00:00,1418.0,Loan Payment
3956,686,2023-06-14 19:00:00,3750.0,Loan Payment
3957,216,2023-06-14 20:00:00,274.0,Loan Payment
3958,93,2023-06-14 21:00:00,3858.0,Loan Payment
3959,260,2023-06-14 22:00:00,3103.0,Loan Payment
3960,934,2023-06-14 23:00:00,4808.0,Bill Payment
3961,575,2023-06-15 00:00:00,1483.0,Investment
3962,541,2023-06-15 01:00:00,4291.0,Loan Payment
3963,787,2023-06-15 02:00:00,335.0,Purchase
3964,859,2023-06-15 03:00:00,1216.0,Investment
3965,285,2023-06-15 04:00:00,4502.0,Loan Payment
3966,484,2023-06-15 05:00:00,1514.0,Loan Payment
3967,931,2023-06-15 06:00:00,3544.0,Bill Payment
3968,372,2023-06-15 07:00:00,1450.0,Bill Payment
3969,70,2023-06-15 08:00:00,965.0,Bill Payment
3970,379,2023-06-15 09:00:00,564.0,Loan Payment
3971,279,2023-06-15 10:00:00,3264.0,Bill Payment
3972,743,2023-06-15 11:00:00,4149.0,Loan Payment
3973,302,2023-06-15 12:00:00,4587.0,Investment
3974,255,2023-06-15 13:00:00,2046.0,Investment
3975,684,2023-06-15 14:00:00,1296.0,Loan Payment
3976,944,2023-06-15 15:00:00,1207.0,Purchase
3977,692,2023-06-15 16:00:00,4671.0,Loan Payment
3978,264,2023-06-15 17:00:00,2277.0,Investment
3979,695,2023-06-15 18:00:00,3639.0,Investment
3980,834,2023-06-15 19:00:00,3475.0,Loan Payment
3981,717,2023-06-15 20:00:00,781.0,Loan Payment
3982,424,2023-06-15 21:00:00,2466.0,Loan Payment
3983,761,2023-06-15 22:00:00,480.0,Investment
3984,213,2023-06-15 23:00:00,1380.0,Purchase
3985,671,2023-06-16 00:00:00,3142.0,Loan Payment
3986,944,2023-06-16 01:00:00,681.0,Investment
3987,100,2023-06-16 02:00:00,1184.0,Loan Payment
3988,829,2023-06-16 03:00:00,120.0,Investment
3989,112,2023-06-16 04:00:00,3569.0,Loan Payment
3990,308,2023-06-16 05:00:00,1036.0,Investment
3991,678,2023-06-16 06:00:00,3564.0,Loan Payment
3992,475,2023-06-16 07:00:00,3243.0,Bill Payment
3993,548,2023-06-16 08:00:00,2483.0,Loan Payment
3994,112,2023-06-16 09:00:00,1482.0,Investment
3995,87,2023-06-16 10:00:00,2389.0,Loan Payment
3996,183,2023-06-16 11:00:00,4882.0,Purchase
3997,597,2023-06-16 12:00:00,2981.0,Loan Payment
3998,781,2023-06-16 13:00:00,2391.0,Loan Payment
3999,165,2023-06-16 14:00:00,3300.0,Loan Payment
4000,815,2023-06-16 15:00:00,4763.0,Purchase
4001,90,2023-06-16 16:00:00,1843.0,Purchase
4002,1000,2023-06-16 17:00:00,463.0,Purchase
4003,455,2023-06-16 18:00:00,750.0,Bill Payment
4004,238,2023-06-16 19:00:00,2390.0,Purchase
4005,999,2023-06-16 20:00:00,2367.0,Bill Payment
4006,534,2023-06-16 21:00:00,1453.0,Loan Payment
4007,679,2023-06-16 22:00:00,3690.0,Bill Payment
4008,727,2023-06-16 23:00:00,1758.0,Loan Payment
4009,58,2023-06-17 00:00:00,2411.0,Bill Payment
4010,542,2023-06-17 01:00:00,4929.0,Purchase
4011,914,2023-06-17 02:00:00,3181.0,Purchase
4012,618,2023-06-17 03:00:00,4250.0,Bill Payment
4013,402,2023-06-17 04:00:00,2016.0,Bill Payment
4014,842,2023-06-17 05:00:00,1796.0,Purchase
4015,679,2023-06-17 06:00:00,1419.0,Loan Payment
4016,862,2023-06-17 07:00:00,1772.0,Loan Payment
4017,666,2023-06-17 08:00:00,919.0,Loan Payment
4018,839,2023-06-17 09:00:00,770.0,Loan Payment
4019,519,2023-06-17 10:00:00,3250.0,Investment
4020,197,2023-06-17 11:00:00,2699.0,Loan Payment
4021,833,2023-06-17 12:00:00,540.0,Investment
4022,46,2023-06-17 13:00:00,1369.0,Investment
4023,530,2023-06-17 14:00:00,3828.0,Purchase
4024,397,2023-06-17 15:00:00,2037.0,Purchase
4025,665,2023-06-17 16:00:00,2570.0,Bill Payment
4026,1000,2023-06-17 17:00:00,2187.0,Loan Payment
4027,776,2023-06-17 18:00:00,1547.0,Loan Payment
4028,74,2023-06-17 19:00:00,1283.0,Purchase
4029,416,2023-06-17 20:00:00,2791.0,Purchase
4030,657,2023-06-17 21:00:00,956.0,Purchase
4031,614,2023-06-17 22:00:00,1308.0,Bill Payment
4032,335,2023-06-17 23:00:00,2521.0,Loan Payment
4033,847,2023-06-18 00:00:00,2198.0,Bill Payment
4034,633,2023-06-18 01:00:00,891.0,Investment
4035,688,2023-06-18 02:00:00,1857.0,Investment
4036,575,2023-06-18 03:00:00,1985.0,Loan Payment
4037,296,2023-06-18 04:00:00,4278.0,Purchase
4038,84,2023-06-18 05:00:00,4578.0,Purchase
4039,15,2023-06-18 06:00:00,2974.0,Bill Payment
4040,867,2023-06-18 07:00:00,3073.0,Investment
4041,134,2023-06-18 08:00:00,3138.0,Investment
4042,478,2023-06-18 09:00:00,507.0,Loan Payment
4043,633,2023-06-18 10:00:00,2226.0,Investment
4044,319,2023-06-18 11:00:00,998.0,Purchase
4045,392,2023-06-18 12:00:00,2618.0,Purchase
4046,479,2023-06-18 13:00:00,2485.0,Purchase
4047,640,2023-06-18 14:00:00,4524.0,Loan Payment
4048,368,2023-06-18 15:00:00,1380.0,Bill Payment
4049,367,2023-06-18 16:00:00,3598.0,Investment
4050,288,2023-06-18 17:00:00,2512.0,Loan Payment
4051,813,2023-06-18 18:00:00,4819.0,Bill Payment
4052,378,2023-06-18 19:00:00,188.0,Loan Payment
4053,692,2023-06-18 20:00:00,2483.0,Investment
4054,463,2023-06-18 21:00:00,2558.0,Purchase
4055,594,2023-06-18 22:00:00,4844.0,Bill Payment
4056,13,2023-06-18 23:00:00,121.0,Bill Payment
4057,536,2023-06-19 00:00:00,3229.0,Loan Payment
4058,168,2023-06-19 01:00:00,724.0,Loan Payment
4059,270,2023-06-19 02:00:00,1411.0,Purchase
4060,988,2023-06-19 03:00:00,2934.0,Loan Payment
4061,971,2023-06-19 04:00:00,1391.0,Investment
4062,70,2023-06-19 05:00:00,3137.0,Investment
4063,318,2023-06-19 06:00:00,4918.0,Investment
4064,376,2023-06-19 07:00:00,3021.0,Investment
4065,89,2023-06-19 08:00:00,1218.0,Purchase
4066,701,2023-06-19 09:00:00,3135.0,Purchase
4067,257,2023-06-19 10:00:00,46.0,Purchase
4068,217,2023-06-19 11:00:00,1838.0,Loan Payment
4069,450,2023-06-19 12:00:00,3070.0,Purchase
4070,894,2023-06-19 13:00:00,3351.0,Bill Payment
4071,544,2023-06-19 14:00:00,3951.0,Bill Payment
4072,141,2023-06-19 15:00:00,819.0,Bill Payment
4073,161,2023-06-19 16:00:00,3082.0,Loan Payment
4074,32,2023-06-19 17:00:00,4128.0,Loan Payment
4075,824,2023-06-19 18:00:00,1536.0,Purchase
4076,152,2023-06-19 19:00:00,3529.0,Investment
4077,859,2023-06-19 20:00:00,4901.0,Bill Payment
4078,260,2023-06-19 21:00:00,505.0,Loan Payment
4079,728,2023-06-19 22:00:00,434.0,Bill Payment
4080,279,2023-06-19 23:00:00,2757.0,Purchase
4081,285,2023-06-20 00:00:00,2075.0,Loan Payment
4082,610,2023-06-20 01:00:00,1992.0,Investment
4083,917,2023-06-20 02:00:00,1478.0,Investment
4084,542,2023-06-20 03:00:00,3810.0,Loan Payment
4085,602,2023-06-20 04:00:00,1243.0,Investment
4086,148,2023-06-20 05:00:00,1807.0,Purchase
4087,656,2023-06-20 06:00:00,574.0,Investment
4088,67,2023-06-20 07:00:00,3029.0,Bill Payment
4089,945,2023-06-20 08:00:00,1314.0,Bill Payment
4090,869,2023-06-20 09:00:00,142.0,Bill Payment
4091,570,2023-06-20 10:00:00,458.0,Loan Payment
4092,1000,2023-06-20 11:00:00,1840.0,Loan Payment
4093,940,2023-06-20 12:00:00,2168.0,Loan Payment
4094,793,2023-06-20 13:00:00,3636.0,Loan Payment
4095,279,2023-06-20 14:00:00,859.0,Loan Payment
4096,748,2023-06-20 15:00:00,3972.0,Purchase
4097,443,2023-06-20 16:00:00,1490.0,Loan Payment
4098,897,2023-06-20 17:00:00,910.0,Investment
4099,865,2023-06-20 18:00:00,4864.0,Purchase
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment
4101,128,2023-06-20 20:00:00,1909.0,Investment
4102,337,2023-06-20 21:00:00,2954.0,Purchase
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment
4104,721,2023-06-20 23:00:00,3254.0,Purchase
4105,948,2023-06-21 00:00:00,524.0,Loan Payment
4106,186,2023-06-21 01:00:00,1601.0,Purchase
4107,169,2023-06-21 02:00:00,93.0,Purchase
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment
4109,260,2023-06-21 04:00:00,4903.0,Purchase
4110,717,2023-06-21 05:00:00,2137.0,Purchase
4111,964,2023-06-21 06:00:00,1611.0,Bill Payment
4112,647,2023-06-21 07:00:00,4627.0,Loan Payment
4113,558,2023-06-21 08:00:00,1232.0,Investment
4114,507,2023-06-21 09:00:00,4339.0,Purchase
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment
4116,471,2023-06-21 11:00:00,2301.0,Purchase
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment
4120,900,2023-06-21 15:00:00,18.0,Investment
4121,833,2023-06-21 16:00:00,4718.0,Investment
4122,502,2023-06-21 17:00:00,724.0,Purchase
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment
4124,802,2023-06-21 19:00:00,119.0,Investment
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment
4126,853,2023-06-21 21:00:00,275.0,Investment
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment
4128,463,2023-06-21 23:00:00,964.0,Loan Payment
4129,483,2023-06-22 00:00:00,1359.0,Purchase
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment
4131,153,2023-06-22 02:00:00,2233.0,Investment
4132,823,2023-06-22 03:00:00,3841.0,Investment
4133,649,2023-06-22 04:00:00,3265.0,Investment
4134,785,2023-06-22 05:00:00,1068.0,Purchase
4135,149,2023-06-22 06:00:00,1967.0,Investment
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment
4137,653,2023-06-22 08:00:00,3157.0,Purchase
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment
4139,452,2023-06-22 10:00:00,3663.0,Investment
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment
4142,476,2023-06-22 13:00:00,3897.0,Purchase
4143,263,2023-06-22 14:00:00,897.0,Bill Payment
4144,538,2023-06-22 15:00:00,754.0,Purchase
4145,459,2023-06-22 16:00:00,3524.0,Purchase
4146,536,2023-06-22 17:00:00,2940.0,Purchase
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment
4148,741,2023-06-22 19:00:00,185.0,Loan Payment
4149,781,2023-06-22 20:00:00,575.0,Bill Payment
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment
4151,684,2023-06-22 22:00:00,4367.0,Purchase
4152,746,2023-06-22 23:00:00,4636.0,Purchase
4153,295,2023-06-23 00:00:00,1404.0,Loan Payment
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment
4155,435,2023-06-23 02:00:00,957.0,Purchase
4156,275,2023-06-23 03:00:00,594.0,Loan Payment
4157,588,2023-06-23 04:00:00,2872.0,Investment
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment
4161,997,2023-06-23 08:00:00,3201.0,Investment
4162,376,2023-06-23 09:00:00,3217.0,Purchase
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment
4164,814,2023-06-23 11:00:00,541.0,Loan Payment
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment
4168,75,2023-06-23 15:00:00,3380.0,Loan Payment
4169,380,2023-06-23 16:00:00,1555.0,Loan Payment
4170,741,2023-06-23 17:00:00,3175.0,Loan Payment
4171,304,2023-06-23 18:00:00,1447.0,Investment
4172,62,2023-06-23 19:00:00,380.0,Investment
4173,570,2023-06-23 20:00:00,4514.0,Investment
4174,786,2023-06-23 21:00:00,626.0,Purchase
4175,108,2023-06-23 22:00:00,4176.0,Loan Payment
4176,187,2023-06-23 23:00:00,4024.0,Purchase
4177,987,2023-06-24 00:00:00,4189.0,Investment
4178,229,2023-06-24 01:00:00,2266.0,Loan Payment
4179,48,2023-06-24 02:00:00,4364.0,Purchase
4180,831,2023-06-24 03:00:00,3320.0,Investment
4181,268,2023-06-24 04:00:00,941.0,Purchase
4182,727,2023-06-24 05:00:00,2339.0,Purchase
4183,802,2023-06-24 06:00:00,403.0,Investment
4184,254,2023-06-24 07:00:00,2475.0,Loan Payment
4185,957,2023-06-24 08:00:00,3287.0,Bill Payment
4186,870,2023-06-24 09:00:00,1939.0,Bill Payment
4187,87,2023-06-24 10:00:00,635.0,Purchase
4188,181,2023-06-24 11:00:00,4667.0,Purchase
4189,25,2023-06-24 12:00:00,2889.0,Purchase
