Customer_ID,Total_Transactions,Total_Amount,Avg_Transaction_Amount,Max_Transaction_Amount,Days_Since_Last_Transaction,Satisfaction_Score,Likelihood_to_Recommend
767,3,4999.0,1666.3333333333333,2364.0,1009,6.0,10
767,3,4999.0,1666.3333333333333,2364.0,1009,6.0,5
768,6,17340.0,2890.0,4762.0,951,6.0,5
768,6,17340.0,2890.0,4762.0,951,10.0,4
768,6,17340.0,2890.0,4762.0,951,9.0,9
768,6,17340.0,2890.0,4762.0,951,5.0,4
768,6,17340.0,2890.0,4762.0,951,10.0,2
768,6,17340.0,2890.0,4762.0,951,9.0,6
768,6,17340.0,2890.0,4762.0,951,6.0,7
768,6,17340.0,2890.0,4762.0,951,7.0,1
769,2,2043.0,1021.5,1288.0,1058,3.0,2
769,2,2043.0,1021.5,1288.0,1058,3.0,7
769,2,2043.0,1021.5,1288.0,1058,5.0,8
770,6,13819.0,2303.1666666666665,4809.0,968,4.0,9
770,6,13819.0,2303.1666666666665,4809.0,968,6.0,7
770,6,13819.0,2303.1666666666665,4809.0,968,10.0,4
770,6,13819.0,2303.1666666666665,4809.0,968,4.0,3
770,6,13819.0,2303.1666666666665,4809.0,968,5.0,1
770,6,13819.0,2303.1666666666665,4809.0,968,7.0,6
771,8,21715.0,2714.375,3970.0,948,2.0,4
771,8,21715.0,2714.375,3970.0,948,7.0,5
771,8,21715.0,2714.375,3970.0,948,9.0,3
772,5,400974.0,80194.8,390200.0,990,1.0,4
772,5,400974.0,80194.8,390200.0,990,9.0,8
772,5,400974.0,80194.8,390200.0,990,6.0,5
772,5,400974.0,80194.8,390200.0,990,5.0,8
773,5,14740.0,2948.0,4935.0,927,2.0,7
773,5,14740.0,2948.0,4935.0,927,10.0,6
773,5,14740.0,2948.0,4935.0,927,3.0,8
773,5,14740.0,2948.0,4935.0,927,8.0,4
774,6,16457.0,2742.8333333333335,4137.0,928,7.0,10
774,6,16457.0,2742.8333333333335,4137.0,928,8.0,10
774,6,16457.0,2742.8333333333335,4137.0,928,6.0,10
774,6,16457.0,2742.8333333333335,4137.0,928,9.0,3
774,6,16457.0,2742.8333333333335,4137.0,928,9.0,5
774,6,16457.0,2742.8333333333335,4137.0,928,6.0,1
774,6,16457.0,2742.8333333333335,4137.0,928,6.0,9
775,9,17648.0,1960.888888888889,4776.0,932,10.0,10
775,9,17648.0,1960.888888888889,4776.0,932,8.0,8
775,9,17648.0,1960.888888888889,4776.0,932,4.0,4
776,7,14872.0,2124.5714285714284,3614.0,926,5.0,6
776,7,14872.0,2124.5714285714284,3614.0,926,2.0,7
777,3,4009.0,1336.3333333333333,1544.0,945,9.0,4
777,3,4009.0,1336.3333333333333,1544.0,945,3.0,2
777,3,4009.0,1336.3333333333333,1544.0,945,1.0,9
777,3,4009.0,1336.3333333333333,1544.0,945,8.0,8
777,3,4009.0,1336.3333333333333,1544.0,945,4.0,10
777,3,4009.0,1336.3333333333333,1544.0,945,2.0,7
777,3,4009.0,1336.3333333333333,1544.0,945,5.684784805011113,2
778,6,19220.0,3203.3333333333335,4349.0,960,3.0,6
778,6,19220.0,3203.3333333333335,4349.0,960,3.0,5
778,6,19220.0,3203.3333333333335,4349.0,960,3.0,7
778,6,19220.0,3203.3333333333335,4349.0,960,1.0,6
778,6,19220.0,3203.3333333333335,4349.0,960,7.0,6
779,1,3867.0,3867.0,3867.0,1080,2.0,3
779,1,3867.0,3867.0,3867.0,1080,2.0,7
779,1,3867.0,3867.0,3867.0,1080,2.0,3
779,1,3867.0,3867.0,3867.0,1080,8.0,3
780,6,14669.0,2444.8333333333335,4124.0,947,4.0,7
780,6,14669.0,2444.8333333333335,4124.0,947,2.0,10
780,6,14669.0,2444.8333333333335,4124.0,947,5.0,7
780,6,14669.0,2444.8333333333335,4124.0,947,3.0,6
781,3,5371.0,1790.3333333333333,2405.0,960,2.0,6
781,3,5371.0,1790.3333333333333,2405.0,960,3.0,8
781,3,5371.0,1790.3333333333333,2405.0,960,6.0,2
781,3,5371.0,1790.3333333333333,2405.0,960,9.0,3
781,3,5371.0,1790.3333333333333,2405.0,960,7.0,9
782,6,13569.0,2261.5,4490.0,975,7.0,3
782,6,13569.0,2261.5,4490.0,975,6.0,1
783,9,26071.0,2896.777777777778,4745.0,987,10.0,1
783,9,26071.0,2896.777777777778,4745.0,987,1.0,10
783,9,26071.0,2896.777777777778,4745.0,987,5.684784805011113,3
783,9,26071.0,2896.777777777778,4745.0,987,4.0,1
783,9,26071.0,2896.777777777778,4745.0,987,9.0,5
783,9,26071.0,2896.777777777778,4745.0,987,6.0,10
784,4,10412.0,2603.0,4223.0,977,6.0,10
784,4,10412.0,2603.0,4223.0,977,9.0,8
784,4,10412.0,2603.0,4223.0,977,8.0,3
785,8,15601.0,1950.125,4563.0,944,8.0,5
785,8,15601.0,1950.125,4563.0,944,2.0,6
785,8,15601.0,1950.125,4563.0,944,9.0,5
785,8,15601.0,1950.125,4563.0,944,9.0,10
786,9,24070.0,2674.4444444444443,3681.0,928,5.0,10
786,9,24070.0,2674.4444444444443,3681.0,928,9.0,7
787,7,17561.0,2508.714285714286,4139.0,937,2.0,2
787,7,17561.0,2508.714285714286,4139.0,937,5.0,9
787,7,17561.0,2508.714285714286,4139.0,937,2.0,4
787,7,17561.0,2508.714285714286,4139.0,937,6.0,8
787,7,17561.0,2508.714285714286,4139.0,937,7.0,1
787,7,17561.0,2508.714285714286,4139.0,937,6.0,7
787,7,17561.0,2508.714285714286,4139.0,937,7.0,1
788,4,13184.0,3296.0,4484.0,1016,4.0,7
788,4,13184.0,3296.0,4484.0,1016,7.0,2
788,4,13184.0,3296.0,4484.0,1016,6.0,4
789,3,12221.0,4073.6666666666665,4651.0,944,1.0,7
789,3,12221.0,4073.6666666666665,4651.0,944,2.0,6
789,3,12221.0,4073.6666666666665,4651.0,944,5.0,10
790,9,25440.0,2826.6666666666665,4958.0,926,2.0,4
790,9,25440.0,2826.6666666666665,4958.0,926,6.0,6
790,9,25440.0,2826.6666666666665,4958.0,926,2.0,6
790,9,25440.0,2826.6666666666665,4958.0,926,5.0,7
790,9,25440.0,2826.6666666666665,4958.0,926,10.0,1
790,9,25440.0,2826.6666666666665,4958.0,926,2.0,7
791,1,3821.0,3821.0,3821.0,1123,4.0,6
791,1,3821.0,3821.0,3821.0,1123,5.0,8
791,1,3821.0,3821.0,3821.0,1123,8.0,1
791,1,3821.0,3821.0,3821.0,1123,3.0,5
791,1,3821.0,3821.0,3821.0,1123,4.0,7
792,8,24027.0,3003.375,4704.0,1000,6.0,1
792,8,24027.0,3003.375,4704.0,1000,1.0,8
792,8,24027.0,3003.375,4704.0,1000,9.0,4
792,8,24027.0,3003.375,4704.0,1000,3.0,9
793,7,14361.0,2051.5714285714284,3636.0,932,4.0,2
793,7,14361.0,2051.5714285714284,3636.0,932,8.0,4
794,13,34380.0,2644.6153846153848,4320.0,947,4.0,6
794,13,34380.0,2644.6153846153848,4320.0,947,4.0,4
794,13,34380.0,2644.6153846153848,4320.0,947,2.0,6
794,13,34380.0,2644.6153846153848,4320.0,947,5.0,4
794,13,34380.0,2644.6153846153848,4320.0,947,3.0,6
794,13,34380.0,2644.6153846153848,4320.0,947,9.0,9
794,13,34380.0,2644.6153846153848,4320.0,947,4.0,4
794,13,34380.0,2644.6153846153848,4320.0,947,1.0,7
794,13,34380.0,2644.6153846153848,4320.0,947,2.0,7
794,13,34380.0,2644.6153846153848,4320.0,947,5.0,5
795,7,27331.0,3904.4285714285716,4693.0,953,10.0,2
795,7,27331.0,3904.4285714285716,4693.0,953,10.0,1
795,7,27331.0,3904.4285714285716,4693.0,953,6.0,3
795,7,27331.0,3904.4285714285716,4693.0,953,8.0,1
796,2,3961.0,1980.5,2757.0,939,10.0,4
796,2,3961.0,1980.5,2757.0,939,3.0,6
796,2,3961.0,1980.5,2757.0,939,6.0,1
796,2,3961.0,1980.5,2757.0,939,8.0,10
796,2,3961.0,1980.5,2757.0,939,6.0,5
796,2,3961.0,1980.5,2757.0,939,9.0,6
796,2,3961.0,1980.5,2757.0,939,8.0,9
796,2,3961.0,1980.5,2757.0,939,7.0,10
796,2,3961.0,1980.5,2757.0,939,7.0,2
796,2,3961.0,1980.5,2757.0,939,1.0,10
797,6,15476.0,2579.3333333333335,3803.0,994,2.0,4
798,3,4860.0,1620.0,2973.0,984,9.0,10
798,3,4860.0,1620.0,2973.0,984,9.0,7
798,3,4860.0,1620.0,2973.0,984,2.0,1
798,3,4860.0,1620.0,2973.0,984,7.0,4
798,3,4860.0,1620.0,2973.0,984,4.0,1
798,3,4860.0,1620.0,2973.0,984,10.0,3
799,6,14045.0,2340.8333333333335,4588.0,955,10.0,9
799,6,14045.0,2340.8333333333335,4588.0,955,5.0,4
799,6,14045.0,2340.8333333333335,4588.0,955,9.0,2
799,6,14045.0,2340.8333333333335,4588.0,955,3.0,10
800,5,17620.0,3524.0,4872.0,972,8.0,10
801,7,11543.0,1649.0,3673.0,931,8.0,7
802,4,2094.0,523.5,1404.0,959,5.0,7
802,4,2094.0,523.5,1404.0,959,8.0,2
802,4,2094.0,523.5,1404.0,959,4.0,8
802,4,2094.0,523.5,1404.0,959,10.0,9
803,5,11711.0,2342.2,3523.0,987,3.0,1
803,5,11711.0,2342.2,3523.0,987,1.0,5
803,5,11711.0,2342.2,3523.0,987,9.0,7
803,5,11711.0,2342.2,3523.0,987,5.0,1
804,3,8973.0,2991.0,4836.0,990,6.0,5
804,3,8973.0,2991.0,4836.0,990,10.0,1
804,3,8973.0,2991.0,4836.0,990,5.684784805011113,7
804,3,8973.0,2991.0,4836.0,990,8.0,5
805,5,12671.0,2534.2,4584.0,975,9.0,3
805,5,12671.0,2534.2,4584.0,975,10.0,6
805,5,12671.0,2534.2,4584.0,975,5.0,2
805,5,12671.0,2534.2,4584.0,975,9.0,1
806,9,17410.0,1934.4444444444443,4336.0,938,8.0,3
806,9,17410.0,1934.4444444444443,4336.0,938,5.0,4
806,9,17410.0,1934.4444444444443,4336.0,938,10.0,2
806,9,17410.0,1934.4444444444443,4336.0,938,5.0,7
806,9,17410.0,1934.4444444444443,4336.0,938,3.0,2
806,9,17410.0,1934.4444444444443,4336.0,938,1.0,1
807,4,9847.0,2461.75,3075.0,1030,7.0,6
807,4,9847.0,2461.75,3075.0,1030,3.0,4
807,4,9847.0,2461.75,3075.0,1030,2.0,5
807,4,9847.0,2461.75,3075.0,1030,10.0,5
807,4,9847.0,2461.75,3075.0,1030,8.0,5
808,7,26353.0,3764.714285714286,4870.0,933,8.0,4
808,7,26353.0,3764.714285714286,4870.0,933,5.0,10
808,7,26353.0,3764.714285714286,4870.0,933,3.0,5
808,7,26353.0,3764.714285714286,4870.0,933,4.0,9
808,7,26353.0,3764.714285714286,4870.0,933,8.0,1
810,7,19398.0,2771.1428571428573,4554.0,943,6.0,4
810,7,19398.0,2771.1428571428573,4554.0,943,4.0,1
810,7,19398.0,2771.1428571428573,4554.0,943,1.0,8
810,7,19398.0,2771.1428571428573,4554.0,943,5.0,3
810,7,19398.0,2771.1428571428573,4554.0,943,8.0,7
811,4,11951.0,2987.75,4920.0,1010,5.684784805011113,8
811,4,11951.0,2987.75,4920.0,1010,6.0,10
811,4,11951.0,2987.75,4920.0,1010,6.0,7
811,4,11951.0,2987.75,4920.0,1010,10.0,8
811,4,11951.0,2987.75,4920.0,1010,5.0,9
811,4,11951.0,2987.75,4920.0,1010,6.0,10
812,4,8096.0,2024.0,3319.0,969,2.0,4
812,4,8096.0,2024.0,3319.0,969,5.0,2
812,4,8096.0,2024.0,3319.0,969,7.0,6
812,4,8096.0,2024.0,3319.0,969,5.0,8
813,7,21674.0,3096.285714285714,4819.0,943,8.0,3
813,7,21674.0,3096.285714285714,4819.0,943,10.0,5
813,7,21674.0,3096.285714285714,4819.0,943,10.0,4
813,7,21674.0,3096.285714285714,4819.0,943,8.0,3
813,7,21674.0,3096.285714285714,4819.0,943,4.0,4
814,10,21373.0,2137.3,4900.0,926,3.0,5
814,10,21373.0,2137.3,4900.0,926,6.0,4
814,10,21373.0,2137.3,4900.0,926,7.0,7
814,10,21373.0,2137.3,4900.0,926,10.0,2
814,10,21373.0,2137.3,4900.0,926,4.0,4
815,2,6459.0,3229.5,4763.0,966,5.0,5
815,2,6459.0,3229.5,4763.0,966,4.0,10
815,2,6459.0,3229.5,4763.0,966,5.684784805011113,3
815,2,6459.0,3229.5,4763.0,966,9.0,10
815,2,6459.0,3229.5,4763.0,966,3.0,6
816,3,11524.0,3841.3333333333335,4780.0,927,8.0,10
816,3,11524.0,3841.3333333333335,4780.0,927,5.0,10
816,3,11524.0,3841.3333333333335,4780.0,927,9.0,1
816,3,11524.0,3841.3333333333335,4780.0,927,6.0,3
816,3,11524.0,3841.3333333333335,4780.0,927,5.684784805011113,4
816,3,11524.0,3841.3333333333335,4780.0,927,8.0,7
816,3,11524.0,3841.3333333333335,4780.0,927,5.0,9
816,3,11524.0,3841.3333333333335,4780.0,927,7.0,3
816,3,11524.0,3841.3333333333335,4780.0,927,8.0,1
816,3,11524.0,3841.3333333333335,4780.0,927,10.0,8
817,4,10100.0,2525.0,3877.0,930,9.0,10
817,4,10100.0,2525.0,3877.0,930,5.0,9
817,4,10100.0,2525.0,3877.0,930,4.0,10
817,4,10100.0,2525.0,3877.0,930,6.0,5
817,4,10100.0,2525.0,3877.0,930,2.0,4
817,4,10100.0,2525.0,3877.0,930,10.0,1
818,7,10837.0,1548.142857142857,3497.0,991,9.0,1
818,7,10837.0,1548.142857142857,3497.0,991,7.0,1
818,7,10837.0,1548.142857142857,3497.0,991,7.0,9
818,7,10837.0,1548.142857142857,3497.0,991,7.0,7
819,8,19758.0,2469.75,4496.0,935,5.0,8
819,8,19758.0,2469.75,4496.0,935,5.684784805011113,5
820,3,4636.0,1545.3333333333333,2792.0,1062,2.0,8
820,3,4636.0,1545.3333333333333,2792.0,1062,8.0,4
820,3,4636.0,1545.3333333333333,2792.0,1062,9.0,8
820,3,4636.0,1545.3333333333333,2792.0,1062,9.0,1
820,3,4636.0,1545.3333333333333,2792.0,1062,6.0,5
821,7,19290.0,2755.714285714286,4744.0,985,7.0,8
821,7,19290.0,2755.714285714286,4744.0,985,3.0,4
821,7,19290.0,2755.714285714286,4744.0,985,9.0,7
821,7,19290.0,2755.714285714286,4744.0,985,10.0,10
821,7,19290.0,2755.714285714286,4744.0,985,6.0,9
821,7,19290.0,2755.714285714286,4744.0,985,7.0,1
822,3,9215.0,3071.6666666666665,3732.0,1066,7.0,10
822,3,9215.0,3071.6666666666665,3732.0,1066,5.0,7
822,3,9215.0,3071.6666666666665,3732.0,1066,6.0,10
822,3,9215.0,3071.6666666666665,3732.0,1066,2.0,7
822,3,9215.0,3071.6666666666665,3732.0,1066,9.0,4
822,3,9215.0,3071.6666666666665,3732.0,1066,2.0,6
823,7,27427.0,3918.1428571428573,4616.0,947,8.0,4
823,7,27427.0,3918.1428571428573,4616.0,947,2.0,9
823,7,27427.0,3918.1428571428573,4616.0,947,4.0,6
824,6,9486.0,1581.0,3848.0,932,8.0,9
824,6,9486.0,1581.0,3848.0,932,7.0,3
824,6,9486.0,1581.0,3848.0,932,2.0,7
824,6,9486.0,1581.0,3848.0,932,3.0,6
824,6,9486.0,1581.0,3848.0,932,4.0,9
825,6,18592.0,3098.6666666666665,4967.0,931,5.0,10
825,6,18592.0,3098.6666666666665,4967.0,931,5.0,9
825,6,18592.0,3098.6666666666665,4967.0,931,8.0,10
826,3,6929.0,2309.6666666666665,4123.0,937,5.684784805011113,3
826,3,6929.0,2309.6666666666665,4123.0,937,10.0,5
826,3,6929.0,2309.6666666666665,4123.0,937,6.0,8
826,3,6929.0,2309.6666666666665,4123.0,937,3.0,4
826,3,6929.0,2309.6666666666665,4123.0,937,3.0,10
826,3,6929.0,2309.6666666666665,4123.0,937,9.0,3
827,4,11668.0,2917.0,4796.0,969,4.0,7
827,4,11668.0,2917.0,4796.0,969,7.0,1
828,10,21525.0,2152.5,3580.0,933,4.0,6
828,10,21525.0,2152.5,3580.0,933,5.0,7
828,10,21525.0,2152.5,3580.0,933,9.0,3
828,10,21525.0,2152.5,3580.0,933,10.0,4
828,10,21525.0,2152.5,3580.0,933,7.0,7
828,10,21525.0,2152.5,3580.0,933,3.0,5
828,10,21525.0,2152.5,3580.0,933,6.0,7
828,10,21525.0,2152.5,3580.0,933,3.0,8
829,2,4050.0,2025.0,3930.0,967,3.0,9
829,2,4050.0,2025.0,3930.0,967,4.0,3
829,2,4050.0,2025.0,3930.0,967,7.0,8
829,2,4050.0,2025.0,3930.0,967,7.0,3
830,7,23021.0,3288.714285714286,4997.0,941,8.0,4
830,7,23021.0,3288.714285714286,4997.0,941,3.0,2
830,7,23021.0,3288.714285714286,4997.0,941,5.0,2
831,4,13554.0,3388.5,4762.0,948,3.0,4
831,4,13554.0,3388.5,4762.0,948,4.0,10
831,4,13554.0,3388.5,4762.0,948,9.0,4
831,4,13554.0,3388.5,4762.0,948,1.0,2
832,7,20386.0,2912.285714285714,4828.0,1035,5.0,6
832,7,20386.0,2912.285714285714,4828.0,1035,1.0,4
832,7,20386.0,2912.285714285714,4828.0,1035,8.0,1
832,7,20386.0,2912.285714285714,4828.0,1035,4.0,10
832,7,20386.0,2912.285714285714,4828.0,1035,7.0,9
832,7,20386.0,2912.285714285714,4828.0,1035,6.0,10
832,7,20386.0,2912.285714285714,4828.0,1035,3.0,8
832,7,20386.0,2912.285714285714,4828.0,1035,3.0,9
833,10,24905.0,2490.5,4863.0,931,2.0,8
833,10,24905.0,2490.5,4863.0,931,2.0,5
833,10,24905.0,2490.5,4863.0,931,7.0,2
833,10,24905.0,2490.5,4863.0,931,5.0,10
833,10,24905.0,2490.5,4863.0,931,6.0,1
834,8,21215.0,2651.875,4284.0,932,6.0,3
834,8,21215.0,2651.875,4284.0,932,6.0,2
835,4,10327.0,2581.75,4232.0,948,6.0,8
835,4,10327.0,2581.75,4232.0,948,4.0,10
835,4,10327.0,2581.75,4232.0,948,5.0,3
835,4,10327.0,2581.75,4232.0,948,2.0,1
836,6,13760.0,2293.3333333333335,4038.0,927,5.684784805011113,8
836,6,13760.0,2293.3333333333335,4038.0,927,10.0,6
836,6,13760.0,2293.3333333333335,4038.0,927,10.0,10
836,6,13760.0,2293.3333333333335,4038.0,927,5.0,6
836,6,13760.0,2293.3333333333335,4038.0,927,2.0,3
836,6,13760.0,2293.3333333333335,4038.0,927,6.0,6
837,6,9766.0,1627.6666666666667,3885.0,954,5.684784805011113,7
837,6,9766.0,1627.6666666666667,3885.0,954,10.0,3
837,6,9766.0,1627.6666666666667,3885.0,954,5.0,1
837,6,9766.0,1627.6666666666667,3885.0,954,5.0,9
838,3,3660.0,1220.0,2028.0,1022,1.0,7
838,3,3660.0,1220.0,2028.0,1022,1.0,2
838,3,3660.0,1220.0,2028.0,1022,6.0,4
839,4,8852.0,2213.0,3488.0,965,5.0,5
839,4,8852.0,2213.0,3488.0,965,10.0,2
839,4,8852.0,2213.0,3488.0,965,7.0,6
840,7,14341.0,2048.714285714286,3770.0,925,2.0,2
840,7,14341.0,2048.714285714286,3770.0,925,10.0,3
840,7,14341.0,2048.714285714286,3770.0,925,3.0,4
841,1,3219.0,3219.0,3219.0,940,10.0,2
841,1,3219.0,3219.0,3219.0,940,2.0,4
841,1,3219.0,3219.0,3219.0,940,4.0,2
841,1,3219.0,3219.0,3219.0,940,9.0,3
841,1,3219.0,3219.0,3219.0,940,4.0,5
841,1,3219.0,3219.0,3219.0,940,7.0,9
842,6,13593.0,2265.5,3320.0,966,5.0,10
842,6,13593.0,2265.5,3320.0,966,7.0,8
842,6,13593.0,2265.5,3320.0,966,7.0,5
842,6,13593.0,2265.5,3320.0,966,7.0,4
842,6,13593.0,2265.5,3320.0,966,5.0,3
842,6,13593.0,2265.5,3320.0,966,6.0,5
842,6,13593.0,2265.5,3320.0,966,6.0,3
842,6,13593.0,2265.5,3320.0,966,8.0,7
842,6,13593.0,2265.5,3320.0,966,8.0,1
843,6,10789.0,1798.1666666666667,3399.0,947,10.0,8
843,6,10789.0,1798.1666666666667,3399.0,947,9.0,2
844,5,15749.0,3149.8,4831.0,957,9.0,6
844,5,15749.0,3149.8,4831.0,957,8.0,10
844,5,15749.0,3149.8,4831.0,957,5.0,9
844,5,15749.0,3149.8,4831.0,957,2.0,2
845,7,21656.0,3093.714285714286,4380.0,945,4.0,8
845,7,21656.0,3093.714285714286,4380.0,945,3.0,7
845,7,21656.0,3093.714285714286,4380.0,945,7.0,4
845,7,21656.0,3093.714285714286,4380.0,945,9.0,4
845,7,21656.0,3093.714285714286,4380.0,945,3.0,4
845,7,21656.0,3093.714285714286,4380.0,945,8.0,6
846,4,9764.0,2441.0,4076.0,933,8.0,3
846,4,9764.0,2441.0,4076.0,933,7.0,2
846,4,9764.0,2441.0,4076.0,933,1.0,6
846,4,9764.0,2441.0,4076.0,933,8.0,2
846,4,9764.0,2441.0,4076.0,933,10.0,10
846,4,9764.0,2441.0,4076.0,933,10.0,3
847,9,20910.0,2323.3333333333335,4227.0,965,1.0,1
847,9,20910.0,2323.3333333333335,4227.0,965,2.0,6
847,9,20910.0,2323.3333333333335,4227.0,965,4.0,4
847,9,20910.0,2323.3333333333335,4227.0,965,5.0,1
847,9,20910.0,2323.3333333333335,4227.0,965,7.0,4
847,9,20910.0,2323.3333333333335,4227.0,965,6.0,6
847,9,20910.0,2323.3333333333335,4227.0,965,9.0,4
848,4,9491.0,2372.75,4917.0,971,8.0,6
848,4,9491.0,2372.75,4917.0,971,10.0,6
848,4,9491.0,2372.75,4917.0,971,6.0,10
848,4,9491.0,2372.75,4917.0,971,7.0,10
848,4,9491.0,2372.75,4917.0,971,7.0,3
848,4,9491.0,2372.75,4917.0,971,1.0,2
849,7,16945.0,2420.714285714286,4906.0,971,6.0,2
849,7,16945.0,2420.714285714286,4906.0,971,9.0,8
849,7,16945.0,2420.714285714286,4906.0,971,9.0,6
850,8,112135.0,14016.875,94500.0,944,8.0,9
850,8,112135.0,14016.875,94500.0,944,1.0,7
850,8,112135.0,14016.875,94500.0,944,7.0,5
850,8,112135.0,14016.875,94500.0,944,6.0,1
850,8,112135.0,14016.875,94500.0,944,6.0,8
850,8,112135.0,14016.875,94500.0,944,10.0,4
850,8,112135.0,14016.875,94500.0,944,1.0,4
851,4,7840.0,1960.0,4162.0,973,6.0,5
851,4,7840.0,1960.0,4162.0,973,2.0,9
851,4,7840.0,1960.0,4162.0,973,7.0,5
851,4,7840.0,1960.0,4162.0,973,6.0,7
851,4,7840.0,1960.0,4162.0,973,1.0,3
852,5,12129.0,2425.8,4217.0,952,3.0,5
852,5,12129.0,2425.8,4217.0,952,6.0,2
852,5,12129.0,2425.8,4217.0,952,9.0,1
852,5,12129.0,2425.8,4217.0,952,9.0,3
852,5,12129.0,2425.8,4217.0,952,10.0,3
853,8,14288.0,1786.0,4810.0,961,8.0,10
853,8,14288.0,1786.0,4810.0,961,9.0,7
854,9,32465.0,3607.222222222222,4912.0,946,5.0,8
854,9,32465.0,3607.222222222222,4912.0,946,10.0,9
855,6,13304.0,2217.3333333333335,4788.0,925,5.684784805011113,6
855,6,13304.0,2217.3333333333335,4788.0,925,5.0,1
855,6,13304.0,2217.3333333333335,4788.0,925,1.0,2
855,6,13304.0,2217.3333333333335,4788.0,925,2.0,3
855,6,13304.0,2217.3333333333335,4788.0,925,7.0,6
855,6,13304.0,2217.3333333333335,4788.0,925,5.0,2
856,6,12450.0,2075.0,3800.0,927,5.0,3
856,6,12450.0,2075.0,3800.0,927,3.0,3
856,6,12450.0,2075.0,3800.0,927,5.0,6
856,6,12450.0,2075.0,3800.0,927,5.0,10
856,6,12450.0,2075.0,3800.0,927,6.0,4
856,6,12450.0,2075.0,3800.0,927,6.0,8
856,6,12450.0,2075.0,3800.0,927,1.0,2
857,4,17484.0,4371.0,4883.0,1055,7.0,9
857,4,17484.0,4371.0,4883.0,1055,3.0,5
857,4,17484.0,4371.0,4883.0,1055,3.0,5
858,3,11334.0,3778.0,4594.0,1006,56.0,10
858,3,11334.0,3778.0,4594.0,1006,4.0,2
858,3,11334.0,3778.0,4594.0,1006,1.0,4
859,6,16089.0,2681.5,4901.0,963,9.0,4
859,6,16089.0,2681.5,4901.0,963,8.0,2
859,6,16089.0,2681.5,4901.0,963,4.0,5
859,6,16089.0,2681.5,4901.0,963,6.0,7
860,3,3599.0,1199.6666666666667,1730.0,1037,7.0,10
860,3,3599.0,1199.6666666666667,1730.0,1037,1.0,7
860,3,3599.0,1199.6666666666667,1730.0,1037,7.0,10
860,3,3599.0,1199.6666666666667,1730.0,1037,2.0,4
861,4,6344.0,1586.0,3031.0,988,5.684784805011113,4
861,4,6344.0,1586.0,3031.0,988,2.0,10
861,4,6344.0,1586.0,3031.0,988,2.0,4
861,4,6344.0,1586.0,3031.0,988,9.0,7
861,4,6344.0,1586.0,3031.0,988,8.0,7
862,4,11593.0,2898.25,4384.0,966,5.0,2
862,4,11593.0,2898.25,4384.0,966,2.0,3
862,4,11593.0,2898.25,4384.0,966,5.0,9
862,4,11593.0,2898.25,4384.0,966,5.0,9
862,4,11593.0,2898.25,4384.0,966,9.0,4
862,4,11593.0,2898.25,4384.0,966,4.0,2
863,3,10287.0,3429.0,4662.0,950,9.0,3
863,3,10287.0,3429.0,4662.0,950,6.0,1
863,3,10287.0,3429.0,4662.0,950,5.0,10
863,3,10287.0,3429.0,4662.0,950,5.0,7
863,3,10287.0,3429.0,4662.0,950,5.0,7
863,3,10287.0,3429.0,4662.0,950,6.0,10
864,12,25867.0,2155.5833333333335,3356.0,927,10.0,4
864,12,25867.0,2155.5833333333335,3356.0,927,1.0,3
864,12,25867.0,2155.5833333333335,3356.0,927,9.0,3
865,10,24601.0,2460.1,4864.0,962,2.0,7
865,10,24601.0,2460.1,4864.0,962,7.0,9
865,10,24601.0,2460.1,4864.0,962,8.0,2
865,10,24601.0,2460.1,4864.0,962,3.0,8
865,10,24601.0,2460.1,4864.0,962,8.0,4
865,10,24601.0,2460.1,4864.0,962,5.0,8
866,4,15258.0,3814.5,4794.0,927,5.684784805011113,3
866,4,15258.0,3814.5,4794.0,927,7.0,3
866,4,15258.0,3814.5,4794.0,927,7.0,4
867,5,12065.0,2413.0,3581.0,965,8.0,8
867,5,12065.0,2413.0,3581.0,965,3.0,8
867,5,12065.0,2413.0,3581.0,965,1.0,5
867,5,12065.0,2413.0,3581.0,965,3.0,7
867,5,12065.0,2413.0,3581.0,965,10.0,1
867,5,12065.0,2413.0,3581.0,965,4.0,1
867,5,12065.0,2413.0,3581.0,965,7.0,10
867,5,12065.0,2413.0,3581.0,965,1.0,8
867,5,12065.0,2413.0,3581.0,965,2.0,7
867,5,12065.0,2413.0,3581.0,965,5.0,4
868,4,11596.0,2899.0,3684.0,976,8.0,8
868,4,11596.0,2899.0,3684.0,976,5.0,8
868,4,11596.0,2899.0,3684.0,976,9.0,5
868,4,11596.0,2899.0,3684.0,976,3.0,4
868,4,11596.0,2899.0,3684.0,976,7.0,4
868,4,11596.0,2899.0,3684.0,976,4.0,2
868,4,11596.0,2899.0,3684.0,976,5.0,8
868,4,11596.0,2899.0,3684.0,976,4.0,5
869,6,16316.0,2719.3333333333335,4521.0,962,2.0,10
869,6,16316.0,2719.3333333333335,4521.0,962,7.0,8
869,6,16316.0,2719.3333333333335,4521.0,962,9.0,3
869,6,16316.0,2719.3333333333335,4521.0,962,4.0,2
869,6,16316.0,2719.3333333333335,4521.0,962,8.0,2
869,6,16316.0,2719.3333333333335,4521.0,962,8.0,3
870,3,3919.0,1306.3333333333333,1939.0,958,8.0,2
870,3,3919.0,1306.3333333333333,1939.0,958,9.0,5
870,3,3919.0,1306.3333333333333,1939.0,958,10.0,5
